timestamp,home_id,energy_consumption_kWh,power_consumption_W,voltage,current,temperature_setting_C,occupancy_status,appliance,usage_duration_minutes,device_status,room_location,season,day_of_week,hour_of_day,holiday,peak_hour_flag,appliance_category,appliance_type,weather_condition,outside_temperature_C,humidity_percent,energy_cost_rs,carbon_emission_kg,waste_flag
2024-05-18 13:30:00,H028,1.12,1500,240,6.25,18,Occupied,AC,45,ON,Kitchen,Summer,Tuesday,13,No,0,High,Cooling,Hot,36,61,7.84,0.92,0
2024-05-18 14:00:00,H153,0.07,150,240,0.62,30,Occupied,Computer,30,ON,Hall,Summer,Wednesday,14,No,0,Low,Work,Hot,38,78,0.49,0.06,0
2024-05-18 14:30:00,H142,0.6,1200,230,5.22,28,Occupied,Microwave,30,ON,Living Room,Summer,Thursday,14,No,0,Medium,Cooking,Hot,38,58,4.2,0.49,0
2024-05-18 15:00:00,H033,1.2,1200,240,5.0,30,Occupied,Microwave,60,ON,Dining Room,Summer,Friday,15,No,0,Medium,Cooking,Hot,34,75,8.4,0.98,0
2024-05-18 15:30:00,H194,1.0,1000,230,4.35,24,Occupied,Iron,60,ON,Hall,Summer,Saturday,15,No,0,Medium,Clothing,Hot,38,44,7.0,0.82,0
2024-05-18 16:00:00,H121,0,200,220,0.91,24,Vacant,Fridge,0,OFF,Living Room,Summer,Sunday,16,No,0,Medium,Cooling,Hot,38,69,0,0.0,0
2024-05-18 16:30:00,H149,0.2,100,240,0.42,24,Occupied,TV,120,ON,Hall,Summer,Monday,16,No,0,Low,Entertainment,Hot,32,52,1.4,0.16,0
2024-05-18 17:00:00,H013,0.3,1200,230,5.22,20,Vacant,Microwave,15,OFF,Kitchen,Summer,Tuesday,17,No,0,Medium,Cooking,Normal,40,51,2.1,0.25,0
2024-05-18 17:30:00,H076,1.12,1500,230,6.52,30,Vacant,AC,45,ON,Study Room,Summer,Wednesday,17,No,0,High,Cooling,Normal,36,70,7.84,0.92,1
2024-05-18 18:00:00,H127,1.5,500,220,2.27,20,Occupied,Washing Machine,180,ON,Kitchen,Summer,Thursday,18,No,0,Medium,Laundry,Warm,38,57,10.5,1.23,0
2024-05-18 18:30:00,H067,0.6,200,220,0.91,22,Occupied,Fridge,180,OFF,Hall,Summer,Friday,18,No,0,Medium,Cooling,Warm,38,66,4.2,0.49,0
2024-05-18 19:00:00,H176,0.5,500,220,2.27,30,Occupied,Washing Machine,60,ON,Hall,Summer,Saturday,19,Yes,1,Medium,Laundry,Normal,32,45,3.5,0.41,0
2024-05-18 19:30:00,H032,0.5,200,220,0.91,22,Occupied,Fridge,150,ON,Dining Room,Summer,Sunday,19,No,1,Medium,Cooling,Normal,32,51,3.5,0.41,0
2024-05-18 20:00:00,H062,0.08,40,230,0.17,22,Occupied,Light,120,ON,Bedroom,Summer,Monday,20,No,1,Low,Lighting,Normal,34,42,0.56,0.07,0
2024-05-18 20:30:00,H150,4.5,1500,240,6.25,30,Occupied,AC,180,ON,Living Room,Summer,Tuesday,20,No,1,High,Cooling,Normal,32,61,31.5,3.69,0
2024-05-18 21:00:00,H038,4.0,2000,230,8.7,26,Occupied,Water Heater,120,ON,Kitchen,Summer,Wednesday,21,No,1,High,Heating,Normal,40,68,28.0,3.28,0
2024-05-18 21:30:00,H164,0.1,70,240,0.29,26,Occupied,Fan,90,ON,Bedroom,Summer,Thursday,21,No,1,Low,Ventilation,Warm,40,67,0.7,0.08,0
2024-05-18 22:00:00,H138,0.38,150,230,0.65,22,Occupied,Computer,150,ON,Hall,Summer,Friday,22,No,1,Low,Work,Normal,36,69,2.66,0.31,0
2024-05-18 22:30:00,H174,5.0,2000,220,9.09,20,Occupied,Water Heater,150,OFF,Living Room,Summer,Saturday,22,Yes,1,High,Heating,Warm,40,70,35.0,4.1,0
2024-05-18 23:00:00,H200,0.5,1000,230,4.35,26,Occupied,Iron,30,ON,Study Room,Summer,Sunday,23,No,0,Medium,Clothing,Normal,34,72,3.5,0.41,0
2024-05-18 23:30:00,H033,0.04,70,220,0.32,20,Vacant,Fan,30,ON,Living Room,Summer,Monday,23,No,0,Low,Ventilation,Warm,38,63,0.28,0.03,1
2024-05-19 00:00:00,H160,0.04,150,230,0.65,24,Occupied,Computer,15,ON,Bedroom,Summer,Tuesday,0,No,0,Low,Work,Normal,40,77,0.28,0.03,0
2024-05-19 00:30:00,H198,0.04,70,240,0.29,20,Occupied,Fan,30,ON,Bedroom,Summer,Wednesday,0,No,0,Low,Ventilation,Hot,36,51,0.28,0.03,0
2024-05-19 01:00:00,H193,1.12,1500,240,6.25,20,Occupied,AC,45,ON,Kitchen,Summer,Thursday,1,No,0,High,Cooling,Hot,36,78,7.84,0.92,0
2024-05-19 01:30:00,H188,0,40,230,0.17,18,Occupied,Light,0,OFF,Study Room,Summer,Friday,1,No,0,Low,Lighting,Normal,34,57,0,0.0,0
2024-05-19 02:00:00,H116,0,1000,230,4.35,20,Occupied,Iron,0,OFF,Kitchen,Summer,Saturday,2,Yes,0,Medium,Clothing,Hot,40,57,0,0.0,0
2024-05-19 02:30:00,H153,0.5,1000,230,4.35,24,Vacant,Iron,30,ON,Kitchen,Summer,Sunday,2,No,0,Medium,Clothing,Normal,34,40,3.5,0.41,1
2024-05-19 03:00:00,H015,0,150,240,0.62,22,Vacant,Computer,0,OFF,Study Room,Summer,Monday,3,No,0,Low,Work,Hot,36,59,0,0.0,0
2024-05-19 03:30:00,H089,0.9,1200,240,5.0,20,Occupied,Microwave,45,ON,Living Room,Summer,Tuesday,3,No,0,Medium,Cooking,Hot,38,52,6.3,0.74,0
2024-05-19 04:00:00,H143,0.05,70,240,0.29,24,Occupied,Fan,45,ON,Study Room,Summer,Wednesday,4,No,0,Low,Ventilation,Hot,36,60,0.35,0.04,0
2024-05-19 04:30:00,H151,1.0,2000,230,8.7,28,Occupied,Water Heater,30,ON,Dining Room,Summer,Thursday,4,No,0,High,Heating,Hot,32,70,7.0,0.82,0
2024-05-19 05:00:00,H110,1.5,2000,230,8.7,22,Occupied,Water Heater,45,ON,Hall,Summer,Friday,5,No,0,High,Heating,Normal,40,62,10.5,1.23,0
2024-05-19 05:30:00,H125,0.5,2000,220,9.09,20,Vacant,Water Heater,15,ON,Kitchen,Summer,Saturday,5,Yes,0,High,Heating,Hot,40,68,3.5,0.41,1
2024-05-19 06:00:00,H194,2.0,2000,240,8.33,20,Occupied,Water Heater,60,ON,Hall,Summer,Sunday,6,Yes,0,High,Heating,Hot,34,42,14.0,1.64,0
,H046,0.5,500,240,2.08,30,Occupied,Washing Machine,60,ON,Living Room,Summer,Monday,6,No,0,Medium,Laundry,Hot,34,72,3.5,0.41,0
2024-05-19 07:00:00,H185,0.05,100,230,0.43,28,Occupied,TV,30,ON,Hall,Summer,Tuesday,7,No,0,Low,Entertainment,Normal,38,44,0.35,0.04,0
2024-05-19 07:30:00,H073,0.05,200,240,0.83,24,Occupied,Fridge,15,ON,Dining Room,Summer,Wednesday,7,No,0,Medium,Cooling,Hot,40,67,0.35,0.04,0
2024-05-19 08:00:00,H168,0.07,70,240,0.29,20,Partial,Fan,60,ON,Living Room,Summer,Thursday,8,No,0,Low,Ventilation,Hot,38,70,0.49,0.06,0
2024-05-19 08:30:00,H008,0.04,70,230,0.3,30,Partial,Fan,30,ON,Study Room,Summer,Friday,8,No,0,Low,Ventilation,Hot,36,85,0.28,0.03,0
2024-05-19 09:00:00,H061,0.05,70,220,0.32,28,Occupied,Fan,45,ON,Hall,Summer,Saturday,9,Yes,0,Low,Ventilation,Normal,34,43,0.35,0.04,0
2024-05-19 09:30:00,H109,1.5,2000,240,8.33,22,Occupied,Water Heater,45,ON,Living Room,Summer,Sunday,9,No,0,High,Heating,Normal,38,59,10.5,1.23,0
2024-05-19 10:00:00,H142,0.2,200,220,0.91,30,Occupied,Fridge,60,OFF,Hall,Summer,Monday,10,No,0,Medium,Cooling,Hot,40,51,1.4,0.16,0
2024-05-19 10:30:00,H080,0.5,1000,240,4.17,28,Vacant,Iron,30,OFF,Dining Room,Summer,Tuesday,10,No,0,Medium,Clothing,Hot,40,46,3.5,0.41,0
2024-05-19 11:00:00,H035,0.3,1200,230,5.22,26,Occupied,Microwave,15,ON,Study Room,Summer,Wednesday,11,No,0,Medium,Cooking,Hot,32,49,2.1,0.25,0
2024-05-19 11:30:00,H123,1.0,2000,230,8.7,24,Occupied,Water Heater,30,ON,Study Room,Summer,Thursday,11,No,0,High,Heating,Hot,32,60,7.0,0.82,0
2024-05-19 12:00:00,H101,0.25,500,230,2.17,26,Occupied,Washing Machine,30,ON,Hall,Summer,Friday,12,No,0,Medium,Laundry,Normal,34,53,1.75,0.2,0
2024-05-19 12:30:00,H028,0.1,100,220,0.45,30,Occupied,TV,60,ON,Dining Room,Summer,Saturday,12,Yes,0,Low,Entertainment,Normal,36,62,0.7,0.08,0
2024-05-19 13:00:00,H128,0.03,40,240,0.17,18,Occupied,Light,45,OFF,Dining Room,Summer,Sunday,13,Yes,0,Low,Lighting,Hot,38,43,0.21,0.02,0
2024-05-19 13:30:00,H036,0.15,150,240,0.62,20,Occupied,Computer,60,ON,Study Room,Summer,Monday,13,No,0,Low,Work,Normal,32,59,1.05,0.12,0
2024-05-19 14:00:00,H007,2.0,2000,220,9.09,18,Occupied,Water Heater,60,OFF,Dining Room,Summer,Tuesday,14,No,0,High,Heating,Hot,32,67,14.0,1.64,0
2024-05-19 14:30:00,H093,0.25,500,230,2.17,18,Occupied,Washing Machine,30,ON,Study Room,Summer,Wednesday,14,No,0,Medium,Laundry,Normal,32,47,1.75,0.2,0
2024-05-19 15:00:00,H102,0.75,1500,230,6.52,18,Occupied,AC,30,ON,Dining Room,Summer,Thursday,15,No,0,High,Cooling,Hot,36,71,5.25,0.61,0
2024-05-19 15:30:00,H112,0.02,40,240,0.17,28,Occupied,Light,30,OFF,Living Room,Summer,Friday,15,No,0,Low,Lighting,Hot,34,74,0.14,0.02,0
2024-05-19 16:00:00,H059,0.03,100,240,0.42,26,Occupied,TV,15,ON,Bedroom,Summer,Saturday,16,No,0,Low,Entertainment,Hot,38,59,0.21,0.02,0
2024-05-19 16:30:00,H119,0.25,500,240,2.08,28,Occupied,Washing Machine,30,ON,Dining Room,Summer,Sunday,16,Yes,0,Medium,Laundry,Hot,38,68,1.75,0.2,0
2024-05-19 17:00:00,H197,1.0,1000,220,4.55,18,Vacant,Iron,60,ON,Bedroom,Summer,Monday,17,No,0,Medium,Clothing,Hot,38,70,7.0,0.82,1
2024-05-19 17:30:00,H136,0.05,200,230,0.87,30,Occupied,Fridge,15,OFF,Hall,Summer,Tuesday,17,No,0,Medium,Cooling,Normal,32,59,0.35,0.04,0
2024-05-19 18:00:00,H140,3.6,1200,230,5.22,26,Occupied,Microwave,180,ON,Living Room,Summer,Wednesday,18,No,0,Medium,Cooking,Warm,32,84,25.2,2.95,0
2024-05-19 18:30:00,H117,3.0,1500,240,6.25,30,Occupied,AC,120,ON,Study Room,Summer,Thursday,18,No,0,High,Cooling,Normal,40,84,21.0,2.46,0
2024-05-19 19:00:00,H008,3.75,1500,240,6.25,28,Occupied,AC,150,ON,Hall,Summer,Friday,19,No,1,High,Cooling,Normal,38,46,26.25,3.07,0
2024-05-19 19:30:00,H057,3.0,1500,220,6.82,28,Occupied,AC,120,ON,Hall,Summer,Saturday,19,No,1,High,Cooling,Warm,36,58,21.0,2.46,0
2024-05-19 20:00:00,H167,0.75,500,230,2.17,22,Occupied,Washing Machine,90,ON,Bedroom,Summer,Sunday,20,Yes,1,Medium,Laundry,Warm,32,71,5.25,0.61,0
2024-05-19 20:30:00,H162,4.0,2000,240,8.33,20,Occupied,Water Heater,120,ON,Hall,Summer,Monday,20,No,1,High,Heating,Warm,36,46,28.0,3.28,0
2024-05-19 21:00:00,H151,2.0,1000,220,4.55,26,Occupied,Iron,120,ON,Kitchen,Summer,Tuesday,21,No,1,Medium,Clothing,Warm,34,74,14.0,1.64,0
2024-05-19 21:30:00,H063,0.14,70,230,0.3,24,Occupied,Fan,120,ON,Study Room,Summer,Wednesday,21,No,1,Low,Ventilation,Warm,36,79,0.98,0.11,0
2024-05-19 22:00:00,H180,0.6,200,230,0.87,18,Occupied,Fridge,180,OFF,Study Room,Summer,Thursday,22,No,1,Medium,Cooling,Warm,36,65,4.2,0.49,0
2024-05-19 22:30:00,H101,1.25,500,220,2.27,28,Occupied,Washing Machine,150,ON,Bedroom,Summer,Friday,22,No,1,Medium,Laundry,Warm,34,74,8.75,1.02,0
2024-05-19 23:00:00,H149,0.08,40,230,0.17,22,Occupied,Light,120,ON,Bedroom,Summer,Saturday,23,No,0,Low,Lighting,Warm,36,48,0.56,0.07,1
2024-05-19 23:30:00,H120,0.38,500,240,2.08,24,Vacant,Washing Machine,45,ON,Study Room,Summer,Sunday,23,No,0,Medium,Laundry,Warm,34,41,2.66,0.31,1
2024-05-20 00:00:00,H087,0,200,240,0.83,22,Occupied,Fridge,0,OFF,Dining Room,Summer,Monday,0,No,0,Medium,Cooling,Hot,40,69,0,0.0,0
2024-05-20 00:30:00,H116,0.5,1000,220,4.55,28,Occupied,Iron,30,ON,Living Room,Summer,Tuesday,0,No,0,Medium,Clothing,Hot,38,69,3.5,0.41,0
2024-05-20 01:00:00,H057,0.11,150,220,0.68,26,Occupied,Computer,45,ON,Kitchen,Summer,Wednesday,1,No,0,Low,Work,Hot,36,58,0.77,0.09,0
2024-05-20 01:30:00,H105,0.07,150,230,0.65,28,Occupied,Computer,30,ON,Hall,Summer,Thursday,1,No,0,Low,Work,Hot,40,50,0.49,0.06,0
2024-05-20 02:00:00,H048,0.05,200,220,0.91,24,Vacant,Fridge,15,ON,Dining Room,Summer,Friday,2,No,0,Medium,Cooling,Normal,34,81,0.35,0.04,1
2024-05-20 02:30:00,H066,0.38,1500,220,6.82,22,Vacant,AC,15,ON,Bedroom,Summer,Saturday,2,No,0,High,Cooling,Hot,38,73,2.66,0.31,1
2024-05-20 03:00:00,H134,2.4,1200,230,5.22,26,Occupied,Microwave,120,ON,Kitchen,Summer,Sunday,3,Yes,0,Medium,Cooking,Normal,36,69,16.8,1.97,0
2024-05-20 03:30:00,H138,0.5,1000,220,4.55,18,Vacant,Iron,30,ON,Kitchen,Summer,Monday,3,No,0,Medium,Clothing,Hot,34,51,3.5,0.41,1
2024-05-20 04:00:00,H035,1.5,2000,240,8.33,24,Vacant,Water Heater,45,ON,Dining Room,Summer,Tuesday,4,No,0,High,Heating,Hot,36,47,10.5,1.23,1
2024-05-20 04:30:00,H112,0.07,70,220,0.32,22,Occupied,Fan,60,ON,Living Room,Summer,Wednesday,4,No,0,Low,Ventilation,Normal,36,76,0.49,0.06,0
2024-05-20 05:00:00,H107,0.14,70,220,0.32,18,Vacant,Fan,120,ON,Dining Room,Summer,Thursday,5,No,0,Low,Ventilation,Normal,36,53,0.98,0.11,1
2024-05-20 05:30:00,H174,0.3,150,220,0.68,24,Occupied,Computer,120,ON,Dining Room,Summer,Friday,5,No,0,Low,Work,Normal,38,52,2.1,0.25,0
2024-05-20 06:00:00,H090,1.2,1200,220,5.45,26,Occupied,Microwave,60,OFF,Hall,Summer,Saturday,6,No,0,Medium,Cooking,Normal,38,55,8.4,0.98,0
2024-05-20 06:30:00,H095,0.15,200,220,0.91,30,Partial,Fridge,45,ON,Living Room,Summer,Sunday,6,Yes,0,Medium,Cooling,Normal,40,50,1.05,0.12,0
2024-05-20 07:00:00,H157,0.04,70,220,0.32,22,Occupied,Fan,30,ON,Hall,Summer,Monday,7,No,0,Low,Ventilation,Hot,34,76,0.28,0.03,0
2024-05-20 07:30:00,H018,0.1,200,220,0.91,18,Occupied,Fridge,30,ON,Bedroom,Summer,Tuesday,7,No,0,Medium,Cooling,Hot,40,45,0.7,0.08,0
2024-05-20 08:00:00,H146,0.07,150,240,0.62,30,Partial,Computer,30,ON,Hall,Summer,Wednesday,8,No,0,Low,Work,Normal,32,74,0.49,0.06,0
2024-05-20 08:30:00,H153,0.03,40,240,0.17,22,Occupied,Light,45,ON,Hall,Summer,Thursday,8,No,0,Low,Lighting,Normal,38,79,0.21,0.02,0
2024-05-20 09:00:00,H163,0.75,1000,230,4.35,26,Occupied,Iron,45,ON,Kitchen,Summer,Friday,9,No,0,Medium,Clothing,Hot,36,78,5.25,0.61,0
2024-05-20 09:30:00,H091,0.15,200,230,0.87,28,Occupied,Fridge,45,ON,Dining Room,Summer,Saturday,9,No,0,Medium,Cooling,Normal,38,71,1.05,0.12,0
2024-05-20 10:00:00,H017,0.08,40,220,0.18,20,Occupied,Light,120,ON,Bedroom,Summer,Sunday,10,No,0,Low,Lighting,Hot,36,52,0.56,0.07,0
2024-05-20 10:30:00,H139,0.14,70,220,0.32,22,Vacant,Fan,120,ON,Dining Room,Summer,Monday,10,No,0,Low,Ventilation,Normal,40,62,0.98,0.11,1
2024-05-20 11:00:00,H067,0,150,220,0.68,18,Occupied,Computer,0,OFF,Study Room,Summer,Tuesday,11,No,0,Low,Work,Normal,40,62,0,0.0,0
2024-05-20 11:30:00,H008,0.15,150,240,0.62,20,Vacant,Computer,60,ON,Living Room,Summer,Wednesday,11,No,0,Low,Work,Normal,32,40,1.05,0.12,1
2024-05-20 12:00:00,H030,2.0,2000,220,9.09,30,Occupied,Water Heater,60,OFF,Study Room,Summer,Thursday,12,No,0,High,Heating,Hot,40,41,14.0,1.64,0
2024-05-20 12:30:00,H023,2.0,2000,230,8.7,20,Occupied,Water Heater,60,OFF,Study Room,Summer,Friday,12,No,0,High,Heating,Normal,38,75,14.0,1.64,0
2024-05-20 13:00:00,H186,1.5,1500,220,6.82,24,Occupied,AC,60,ON,Bedroom,Summer,Saturday,13,Yes,0,High,Cooling,Normal,40,82,10.5,1.23,0
2024-05-20 13:30:00,H059,0.2,200,240,0.83,24,Occupied,Fridge,60,ON,Hall,Summer,Sunday,13,No,0,Medium,Cooling,Normal,34,40,1.4,0.16,0
2024-05-20 14:00:00,H041,0.38,500,220,2.27,20,Occupied,Washing Machine,45,ON,Hall,Summer,Monday,14,No,0,Medium,Laundry,Hot,34,45,2.66,0.31,0
2024-05-20 14:30:00,H061,0.05,100,220,0.45,26,Occupied,TV,30,ON,Kitchen,Summer,Tuesday,14,No,0,Low,Entertainment,Hot,36,53,0.35,0.04,0
2024-05-20 15:00:00,H122,0.15,150,230,0.65,20,Vacant,Computer,60,OFF,Hall,Summer,Wednesday,15,No,0,Low,Work,Normal,38,83,1.05,0.12,0
2024-05-20 15:30:00,H023,2.0,1000,230,4.35,18,Vacant,Iron,120,ON,Dining Room,Summer,Thursday,15,No,0,Medium,Clothing,Hot,38,46,14.0,1.64,1
2024-05-20 16:00:00,H198,0.5,500,230,2.17,28,Occupied,Washing Machine,60,ON,Dining Room,Summer,Friday,16,No,0,Medium,Laundry,Hot,32,58,3.5,0.41,0
2024-05-20 16:30:00,H018,1.0,2000,220,9.09,20,Vacant,Water Heater,30,ON,Living Room,Summer,Saturday,16,No,0,High,Heating,Normal,32,84,7.0,0.82,1
2024-05-20 17:00:00,H047,0.25,500,230,2.17,18,Occupied,Washing Machine,30,ON,Study Room,Summer,Sunday,17,No,0,Medium,Laundry,Normal,34,81,1.75,0.2,0
2024-05-20 17:30:00,H034,0,150,240,0.62,22,Occupied,Computer,0,OFF,Kitchen,Summer,Monday,17,No,0,Low,Work,Hot,40,66,0,0.0,0
2024-05-20 18:00:00,H175,1.2,1200,230,5.22,22,Occupied,Microwave,60,OFF,Study Room,Summer,Tuesday,18,No,0,Medium,Cooking,Normal,34,68,8.4,0.98,0
2024-05-20 18:30:00,H184,0.23,150,240,0.62,24,Occupied,Computer,90,ON,Hall,Summer,Wednesday,18,No,0,Low,Work,Normal,32,78,1.61,0.19,0
2024-05-20 19:00:00,H063,0.5,500,240,2.08,18,Occupied,Washing Machine,60,ON,Hall,Summer,Thursday,19,No,1,Medium,Laundry,Normal,38,45,3.5,0.41,0
2024-05-20 19:30:00,H172,4.0,2000,230,8.7,24,Occupied,Water Heater,120,ON,Living Room,Summer,Friday,19,No,1,High,Heating,Normal,34,79,28.0,3.28,0
2024-05-20 20:00:00,H199,1.5,1500,220,6.82,30,Occupied,AC,60,ON,Bedroom,Summer,Saturday,20,Yes,1,High,Cooling,Normal,36,83,10.5,1.23,0
2024-05-20 20:30:00,H186,3.0,1000,240,4.17,28,Occupied,Iron,180,ON,Hall,Summer,Sunday,20,No,1,,Clothing,Warm,34,42,21.0,2.46,0
2024-05-20 21:00:00,H080,1.5,1000,220,4.55,30,Occupied,Iron,90,ON,Living Room,Summer,Monday,21,No,1,Medium,Clothing,Warm,40,73,10.5,1.23,0
2024-05-20 21:30:00,H081,0.1,70,220,0.32,22,Occupied,Fan,90,ON,Study Room,Summer,Tuesday,21,No,1,Low,Ventilation,Warm,38,56,0.7,0.08,0
2024-05-20 22:00:00,H192,0.5,500,230,2.17,20,Occupied,Washing Machine,60,OFF,Dining Room,Summer,Wednesday,22,No,1,Medium,Laundry,Normal,32,47,3.5,0.41,0
2024-05-20 22:30:00,H125,4.0,2000,230,8.7,24,Occupied,Water Heater,120,ON,Hall,Summer,Thursday,22,No,1,High,Heating,Warm,40,44,28.0,3.28,0
2024-05-20 23:00:00,H083,0.5,1000,240,4.17,30,Vacant,Iron,30,ON,Hall,Summer,Friday,23,No,0,Medium,Clothing,Warm,34,85,3.5,0.41,1
2024-05-20 23:30:00,H060,0.14,70,220,0.32,26,Occupied,Fan,120,ON,Study Room,Summer,Saturday,23,No,0,Low,Ventilation,Normal,34,57,0.98,0.11,1
2024-05-21 00:00:00,H149,0.08,40,240,0.17,24,Occupied,Light,120,ON,Study Room,Summer,Sunday,0,No,0,Low,Lighting,Hot,34,65,0.56,0.07,0
2024-05-21 00:30:00,H101,0,500,230,2.17,30,Occupied,Washing Machine,0,OFF,Living Room,Summer,Monday,0,No,0,Medium,Laundry,Hot,32,45,0,0.0,0
2024-05-21 01:00:00,H060,0,1200,220,5.45,28,Occupied,Microwave,0,OFF,Kitchen,Summer,Tuesday,1,No,0,Medium,Cooking,Normal,36,75,0,0.0,0
2024-05-21 01:30:00,H184,0,1200,230,5.22,28,Occupied,Microwave,0,OFF,Study Room,Summer,Wednesday,1,No,0,Medium,Cooking,Hot,34,85,0,0.0,0
2024-05-21 02:00:00,H041,0.07,150,240,0.62,26,Occupied,Computer,30,ON,Bedroom,Summer,Thursday,2,No,0,Low,Work,Normal,40,51,0.49,0.06,0
2024-05-21 02:30:00,H069,0,150,220,0.68,22,Occupied,Computer,0,OFF,Bedroom,Summer,Friday,2,No,0,Low,Work,Normal,32,77,0,0.0,0
2024-05-21 03:00:00,H008,0,500,240,2.08,28,Occupied,Washing Machine,0,OFF,Bedroom,Summer,Saturday,3,No,0,Medium,Laundry,Hot,36,63,0,0.0,0
2024-05-21 03:30:00,H046,2.0,2000,220,9.09,22,Occupied,Water Heater,60,ON,Dining Room,Summer,Sunday,3,No,0,High,Heating,Normal,34,60,14.0,1.64,0
2024-05-21 04:00:00,H135,0.03,100,230,0.43,26,Occupied,TV,15,ON,Bedroom,Summer,Monday,4,No,0,Low,Entertainment,Normal,38,42,0.21,0.02,0
2024-05-21 04:30:00,H191,0.15,150,230,0.65,24,Occupied,Computer,60,ON,Bedroom,Summer,Tuesday,4,No,0,Low,Work,Normal,32,75,1.05,0.12,0
2024-05-21 05:00:00,H014,0.05,200,240,0.83,22,Vacant,Fridge,15,ON,Kitchen,Summer,Wednesday,5,No,0,Medium,Cooling,Normal,36,55,0.35,0.04,1
2024-05-21 05:30:00,H040,1.5,2000,220,9.09,26,Vacant,Water Heater,45,ON,Living Room,Summer,Thursday,5,No,0,High,Heating,Normal,36,85,10.5,1.23,1
2024-05-21 06:00:00,H086,0.25,500,240,2.08,28,Occupied,Washing Machine,30,ON,Kitchen,Summer,Friday,6,No,0,Medium,Laundry,Hot,32,79,1.75,0.2,0
2024-05-21 06:30:00,H034,1.2,1200,230,5.22,26,Occupied,Microwave,60,ON,Study Room,Summer,Saturday,6,No,0,Medium,Cooking,Normal,36,75,8.4,0.98,0
2024-05-21 07:00:00,H175,0.05,100,220,0.45,22,Occupied,TV,30,OFF,Kitchen,Summer,Sunday,7,Yes,0,Low,Entertainment,Hot,32,46,0.35,0.04,0
2024-05-21 07:30:00,H057,2.0,2000,220,9.09,18,Occupied,Water Heater,60,ON,Hall,Summer,Monday,7,No,0,High,Heating,Normal,32,65,14.0,1.64,0
2024-05-21 08:00:00,H033,0.25,1000,220,4.55,22,Occupied,Iron,15,ON,Living Room,Summer,Tuesday,8,No,0,Medium,Clothing,Normal,34,45,1.75,0.2,0
2024-05-21 08:30:00,H021,0.9,1200,220,5.45,26,Occupied,Microwave,45,ON,Kitchen,Summer,Wednesday,8,No,0,Medium,Cooking,Normal,36,73,6.3,0.74,0
2024-05-21 09:00:00,H081,0.15,150,220,0.68,30,Occupied,Computer,60,OFF,Bedroom,Summer,Thursday,9,No,0,Low,Work,Normal,36,49,1.05,0.12,0
2024-05-21 09:30:00,H097,0.5,1000,230,4.35,22,Occupied,Iron,30,ON,Living Room,Summer,Friday,9,No,0,Medium,Clothing,Normal,38,73,3.5,0.41,0
2024-05-21 10:00:00,H072,0.04,40,220,0.18,20,Occupied,Light,60,ON,Living Room,Summer,Saturday,10,No,0,Low,Lighting,Hot,36,69,0.28,0.03,0
2024-05-21 10:30:00,H009,0.38,500,230,2.17,26,Occupied,Washing Machine,45,ON,Living Room,Summer,Sunday,10,Yes,0,Medium,Laundry,Normal,34,48,2.66,0.31,0
2024-05-21 11:00:00,H148,0.3,1200,220,5.45,20,Vacant,Microwave,15,ON,Living Room,Summer,Monday,11,No,0,Medium,Cooking,Normal,38,73,2.1,0.25,1
2024-05-21 11:30:00,H103,0.05,200,240,0.83,22,Occupied,Fridge,15,ON,Kitchen,Summer,Tuesday,11,No,0,Medium,Cooling,Normal,34,44,0.35,0.04,0
2024-05-21 12:00:00,H012,0.15,150,240,0.62,20,Occupied,Computer,60,ON,Kitchen,Summer,Wednesday,12,No,0,Low,Work,Hot,36,40,1.05,0.12,0
2024-05-21 12:30:00,H136,2.0,2000,240,8.33,26,Occupied,Water Heater,60,OFF,Bedroom,Summer,Thursday,12,No,0,High,Heating,Hot,34,42,14.0,1.64,0
2024-05-21 13:00:00,H087,0.38,500,230,2.17,22,Occupied,Washing Machine,45,ON,Study Room,Summer,Friday,13,No,0,Medium,Laundry,Hot,34,55,2.66,0.31,0
2024-05-21 13:30:00,H181,0.05,70,220,0.32,30,Occupied,Fan,45,OFF,Living Room,Summer,Saturday,13,No,0,Low,Ventilation,Normal,32,80,0.35,0.04,0
2024-05-21 14:00:00,H016,0.07,150,220,0.68,28,Occupied,Computer,30,ON,Dining Room,Summer,Sunday,14,No,0,Low,Work,Normal,40,82,0.49,0.06,0
2024-05-21 14:30:00,H139,1.0,2000,230,8.7,26,Occupied,Water Heater,30,ON,Bedroom,Summer,Monday,14,No,0,High,Heating,Normal,34,45,7.0,0.82,0
2024-05-21 15:00:00,H152,0,70,240,0.29,22,Vacant,Fan,0,OFF,Hall,Summer,Tuesday,15,No,0,Low,Ventilation,Normal,38,74,0,0.0,0
2024-05-21 15:30:00,H099,0,1500,220,6.82,28,Occupied,AC,0,OFF,Dining Room,Summer,Wednesday,15,No,0,High,Cooling,Normal,38,77,0,0.0,0
2024-05-21 16:00:00,H064,0.15,150,220,0.68,28,Occupied,Computer,60,ON,Living Room,Summer,Thursday,16,No,0,Low,Work,Hot,32,83,1.05,0.12,0
2024-05-21 16:30:00,H091,0.9,1200,230,5.22,24,Occupied,Microwave,45,ON,Study Room,Summer,Friday,16,No,0,Medium,Cooking,Normal,34,47,6.3,0.74,0
